channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,original_f_min_hz,original_f_max_hz,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,reduced_baseline_candidate,reduced_baseline_rx_ready_status,reduced_baseline_rx_voltage_shape_class,reduced_baseline_rx_timing_class,fit_f_min_hz,fit_f_max_hz,fit_points,preprocess_notes,candidate_id,candidate,candidate_family,preprocessing_mode,fit_source,use_scope,view_role,passivity_enforced,init_pole_spacing,n_poles_real,n_poles_cmplx,auto_target_error,auto_model_order_max,fit_constant,fit_proportional,enforce_dc,export_status,fit_status,fit_warning_messages,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,spice_file,fit_time_s,math_fail_reasons,math_warn_reasons,fit_trust_class,independent_score,enforcement_time_s,fit_error
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_auto_fit_default,auto_fit_default,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,,,,0.01,100,True,False,True,ok,ok,,3.818967817133108e-10,6.88099981736404e-10,5.39974265122418e-09,3.3661255116612665e-08,2.5285369512539533e-08,8.281031410680303e-08,4.5657147229256996e-07,1.2505678392094664e-06,3.899862936705414e-10,6.576679784453184e-10,3.371407619686684e-09,9.361261099627427e-09,2.300947144265251e-08,5.7749880217206345e-08,4.5657147229256996e-07,1.2505678392094664e-06,3.8850316733800205e-10,6.88099981736404e-10,6.644623480997923e-09,2.399755949511473e-08,2.5846718552325987e-08,7.508384896106673e-08,5.734591975754597e-07,1.8412591431454146e-06,5,4,False,"[[28897733406.59394, 35609442796974.48], [35609442796974.48, Infinity]]",1.0000000001310179,8800000000.0,1.0000006821496408,400000000000.0,1.0000006821496408,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_auto_fit_default/ntwk1_f450e450_raw_auto_fit_default.sp,0.011360600008629262,non_passive_fit,passivity_margin_low,FAIL,0.001500000678581435,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_auto_fit_default_enforced,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,,,,0.01,100,True,False,True,ok,ok,,1.7122503495996644,3.238901356813725,10.366873832716767,28.179839930918284,74.34900014123133,179.14504962356548,0.9475634043959821,1.272029909719112,0.038173558494558835,0.045975118817670586,0.309941727469149,0.4113981829966318,1.9972085314161803,2.756664262720854,0.9475634043959273,1.2720299097190084,2.1651275428894636,2.5457101016970958,14.03473567863916,24.620362826742593,47.61461087158797,67.83423231085445,19.819185724654254,25.245531460155586,5,4,False,"[[0.0, 8679975541.80789], [8679975541.80789, 31838665053.715206], [20666669323513.496, 46113528218052.07], [46113528218052.07, Infinity]]",3.357743962659818,1000000000.0,3.3773676035670728,0.0,0.9981362869904941,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_auto_fit_default_enforced/ntwk1_f450e450_raw_auto_fit_default_enforced.sp,0.011360600008629262,complex_rms_error;dense_singular_value;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,2.2741284902033536,0.5224843999894802,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_auto_fit_tight,auto_fit_tight,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,,,,0.005,80,True,False,True,ok,ok,,3.818967817133108e-10,6.88099981736404e-10,5.39974265122418e-09,3.3661255116612665e-08,2.5285369512539533e-08,8.281031410680303e-08,4.5657147229256996e-07,1.2505678392094664e-06,3.899862936705414e-10,6.576679784453184e-10,3.371407619686684e-09,9.361261099627427e-09,2.300947144265251e-08,5.7749880217206345e-08,4.5657147229256996e-07,1.2505678392094664e-06,3.8850316733800205e-10,6.88099981736404e-10,6.644623480997923e-09,2.399755949511473e-08,2.5846718552325987e-08,7.508384896106673e-08,5.734591975754597e-07,1.8412591431454146e-06,5,4,False,"[[28897733406.59394, 35609442796974.48], [35609442796974.48, Infinity]]",1.0000000001310179,8800000000.0,1.0000006821496408,400000000000.0,1.0000006821496408,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_auto_fit_tight/ntwk1_f450e450_raw_auto_fit_tight.sp,0.011439299996709451,non_passive_fit,passivity_margin_low,FAIL,0.001500000678581435,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_auto_fit_tight_enforced,auto_fit_tight,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,,,,0.005,80,True,False,True,ok,ok,,1.7122503495996644,3.238901356813725,10.366873832716767,28.179839930918284,74.34900014123133,179.14504962356548,0.9475634043959821,1.272029909719112,0.038173558494558835,0.045975118817670586,0.309941727469149,0.4113981829966318,1.9972085314161803,2.756664262720854,0.9475634043959273,1.2720299097190084,2.1651275428894636,2.5457101016970958,14.03473567863916,24.620362826742593,47.61461087158797,67.83423231085445,19.819185724654254,25.245531460155586,5,4,False,"[[0.0, 8679975541.80789], [8679975541.80789, 31838665053.715206], [20666669323513.496, 46113528218052.07], [46113528218052.07, Infinity]]",3.357743962659818,1000000000.0,3.3773676035670728,0.0,0.9981362869904941,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_auto_fit_tight_enforced/ntwk1_f450e450_raw_auto_fit_tight_enforced.sp,0.011439299996709451,complex_rms_error;dense_singular_value;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,2.2741284902033536,0.5246321999875363,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_3r3c_lin,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,3,3,,,True,False,True,ok,ok,,3.7723867243637985e-10,6.607738756984225e-10,5.251242197675547e-09,3.512615265321983e-08,2.5509263232580426e-08,8.370778966396896e-08,4.55423013216847e-07,1.2375982675900944e-06,3.8418262485829235e-10,6.496720320969996e-10,3.3928802936165886e-09,9.368373632412386e-09,2.231035590260691e-08,5.7873855510270425e-08,4.55423013216847e-07,1.2375982675900944e-06,3.8158749060561337e-10,6.30828866281704e-10,6.14806162127425e-09,2.846053526184278e-08,2.7256217711165728e-08,7.429896525731785e-08,5.819957759464324e-07,1.9068397152439348e-06,9,6,False,"[[35698569251.0557, 24923356682054.445], [24923356682054.445, Infinity]]",1.0000000001390208,3000000000.0,1.000000960438263,400000000000.0,1.000000960438263,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_3r3c_lin/ntwk1_f450e450_raw_vector_3r3c_lin.sp,0.009354200010420755,non_passive_fit,passivity_margin_low,FAIL,0.0019000006692810878,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_3r3c_lin_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,3,3,,,True,False,True,ok,ok,,281122.6474100274,1683490.338155075,91.65341642018846,138.6419072586556,105.65358101132989,179.92997567583313,170.86063172946922,516.8358477204488,26566.853237740586,87327.40888968231,77.367903341249,99.51098351678243,102.47057347766054,179.92997567583313,170.86063172953948,516.8358477204488,228176.4026056201,747946.3042463766,99.67289342233195,129.61314271459145,98.79366284700957,177.00505717017504,159.21601278671002,490.62796494223664,9,6,False,"[[0.0, 1964150136.5747907], [1964150136.5747907, 6621658554.758252], [6621658554.758252, 14488431525.662622], [14488431525.662622, 22043026053.116405], [22043026053.116405, 27601951279.38744], [29598584217695.305, 48047315062270.59], [48047315062270.59, Infinity]]",1686624.3664268514,1700000000.0,1234126.9383311067,2000000000.0,0.9947593790197302,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_3r3c_lin_enforced/ntwk1_f450e450_raw_vector_3r3c_lin_enforced.sp,0.009354200010420755,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,351450.178288909,0.6546904999995604,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_3r3c_log,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,log,3,3,,,True,False,True,ok,ok,,3.769466530024446e-10,7.161488846358588e-10,5.312052321022561e-09,3.156053196562425e-08,2.5018457047825855e-08,8.019582548928489e-08,4.5287634104689855e-07,1.243226197682752e-06,3.8280374860923303e-10,6.808901618140418e-10,3.419479123374522e-09,9.94043691804336e-09,2.2090175571900504e-08,5.998324986909022e-08,4.5287634104689855e-07,1.243226197682752e-06,3.8477432890022306e-10,7.161488846358588e-10,6.288496341477021e-09,3.1373863507155875e-08,2.662241210593326e-08,7.436063353681734e-08,5.854821403475493e-07,2.0544061386592837e-06,9,6,False,"[[22448423067.63954, 42170631322860.164], [42170631322860.164, Infinity]]",1.0000000002993616,3100000000.0,1.0000004777283886,400000000000.0,1.0000004777283886,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_3r3c_log/ntwk1_f450e450_raw_vector_3r3c_log.sp,0.015314599993871525,non_passive_fit,passivity_margin_low,FAIL,0.0019000006690708731,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_3r3c_log_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,log,3,3,,,True,False,True,ok,ok,,101630363.88382259,434594797.7609315,132.5722706263537,187.78207388306757,93.01863725389053,179.02000869230125,176.35091110536052,554.4819336199215,2129700.695560014,5863275.153782093,110.77508986176315,135.94289050073834,80.821584803489,179.02000856965572,176.350911058328,554.4819334893593,157997153.84460407,434594797.7609315,151.12013448140567,187.78207388306757,84.61803338361365,172.58429315439292,168.7648482472916,548.791407439676,9,6,False,"[[0.0, 2639427710.413609], [2639427710.413609, 3908017537.9806185], [3908017537.9806185, 10110538293.714537], [10110538293.714537, 10683205400.235674], [1353504017476.696, 328084858569267.06], [328084858569267.06, 472786452117319.6], [472786452117319.6, Infinity]]",434638771.2413321,1300000000.0,244800115.8913583,2000000000.0,0.9881261549722895,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_3r3c_log_enforced/ntwk1_f450e450_raw_vector_3r3c_log_enforced.sp,0.015314599993871525,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,142194502.69641712,0.6502073000010569,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_5r5c_lin,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,5,5,,,True,False,True,ok,ok,,3.7246673680291624e-10,6.898904758366835e-10,5.170258618559672e-09,2.8027677956288244e-08,2.4940418434679916e-08,9.417980090945432e-08,4.444586268795085e-07,1.3136821335375687e-06,3.8089215747789516e-10,6.898904758366835e-10,3.3834261678835338e-09,1.0334113120791244e-08,2.185822766456704e-08,6.189081181843959e-08,4.444586268795084e-07,1.3136821335375687e-06,3.793913412542013e-10,6.847243461695962e-10,6.183466924229548e-09,2.8027677956288244e-08,2.6666537583989722e-08,7.470982627649063e-08,5.662500125037166e-07,1.7377257280100683e-06,15,10,False,"[[0.0, 19357135080.04977], [19357135080.04977, 29003236266795.516], [29003236266795.516, Infinity]]",1.000000000298462,3200000000.0,1.0000001180701747,400000000000.0,1.0000001180701747,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_5r5c_lin/ntwk1_f450e450_raw_vector_5r5c_lin.sp,0.011321199999656528,non_passive_fit,passivity_margin_low,FAIL,0.0025000006622052373,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_5r5c_lin_enforced,vector_5r5c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,5,5,,,True,False,True,ok,ok,,924390503.6763426,9945447797.612415,162.14034389464456,207.0755453985129,100.47474551431417,179.9399958096444,425.4177957896435,2082.365516775121,36366889.45500691,212001812.66533032,144.35349851665367,167.8771089783603,95.60134837246031,179.9399958096444,425.4177957762579,2082.3655167540396,1704396245.736875,9945447797.612415,180.393257148724,207.0755453985129,107.5121231299597,176.39963154290575,421.37690584235946,2078.706594845839,15,10,False,"[[0.0, 1241843.9943570348], [1241843.9943570348, 268053356.73556826], [268053356.73556826, 1231429794.044248], [1231429794.044248, 4101684682.2600427], [4101684682.2600427, 6662324395.088756], [6662324395.088756, 8833264242.93903], [8833264242.93903, 9243545161.488754], [9243545161.488754, 16838391255.525671], [12346231144451.51, 2237266133364602.8], [2237266133364602.8, Infinity]]",9948648280.749092,3300000000.0,792801153.0626197,4000000000.0,0.9955251683902372,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_5r5c_lin_enforced/ntwk1_f450e450_raw_vector_5r5c_lin_enforced.sp,0.011321199999656528,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,1368673009.8448186,0.2739487999933772,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_5r5c_log,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,log,5,5,,,True,False,True,ok,ok,,3.721858258425009e-10,6.769261700268978e-10,5.157803148514406e-09,2.876406313134794e-08,2.5566163861433835e-08,8.255660829702964e-08,4.4987930888848434e-07,1.2162292972357057e-06,3.7534862602100193e-10,6.769261700268978e-10,3.358469971412507e-09,9.823263980024421e-09,2.185113759471661e-08,6.050782542798858e-08,4.4987930888848434e-07,1.2162292972357057e-06,3.835498818774682e-10,6.759062359368399e-10,6.276121027066336e-09,2.513921870672675e-08,2.7566291019793936e-08,7.770853835690367e-08,5.692514084502509e-07,1.511905834373398e-06,15,9,False,"[[10779320196.58942, 187313626811.43735], [26825928766858.973, Infinity]]",1.0000000004670413,3100000000.0,1.0000000279572174,58000000000.0,0.999999989948723,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_5r5c_log/ntwk1_f450e450_raw_vector_5r5c_log.sp,0.012157499993918464,non_passive_fit,passivity_margin_low,FAIL,0.0025000006602464023,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_5r5c_log_enforced,vector_5r5c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,log,5,5,,,True,False,True,ok,ok,,335795107.7293187,2539232860.355921,152.26691763212602,197.46910651246978,106.55437128662652,179.68259692285721,315.3845122690724,1287.5664229223605,27071567.275755778,130857038.58876234,137.23928619164494,163.6357739350052,110.78816125636605,178.8155895508379,315.3845124488243,1287.5664229223605,407938928.2133793,1967936278.6618168,163.56976473287583,193.2196158982639,89.5205476935053,178.29632498455516,292.065666881665,1270.4843921218524,15,9,False,"[[0.0, 3087365.907077968], [3087365.907077968, 1102273233.1457582], [1102273233.1457582, 1163919876.320668], [1163919876.320668, 3089680964.735168], [3089680964.735168, 3506270510.374398], [3506270510.374398, 5208075284.622007], [5208075284.622007, 7874656136.927037]]",2543028888.88173,3200000000.0,436339913.3318185,4000000000.0,0.9898879184754326,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_5r5c_log_enforced/ntwk1_f450e450_raw_vector_5r5c_log_enforced.sp,0.012157499993918464,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,451315623.42619526,0.8671611000027042,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_8r8c_lin,vector_8r8c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,8,8,,,True,False,True,ok,ok,,3.6352100382104773e-10,6.733356332331061e-10,5.080533063594853e-09,2.7611278596850752e-08,2.477571948900649e-08,7.913246249742032e-08,4.448189025714066e-07,1.2754024895352991e-06,3.6920359481672316e-10,6.110641307418296e-10,3.2700814614793164e-09,8.658421535301386e-09,2.1609163302454764e-08,5.756724702328412e-08,4.448189025714066e-07,1.2754024895352991e-06,3.7232440442674273e-10,6.733356332331061e-10,6.131662958618964e-09,2.528109277477597e-08,2.6369267645067098e-08,7.233020017939944e-08,5.443820146530698e-07,1.6747652375771126e-06,24,14,False,"[[0.0, 32971543303.978333]]",1.0000000003109675,2900000000.0,1.0000000178725876,24000000000.0,0.9999990017984656,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_8r8c_lin/ntwk1_f450e450_raw_vector_8r8c_lin.sp,0.016929199977312237,non_passive_fit,passivity_margin_low,FAIL,0.0034000006456520915,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_8r8c_lin_enforced,vector_8r8c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,8,8,,,True,False,True,ok,ok,,0.0007959250759612113,0.0031497973155275014,0.010654982570402038,0.042483620950537926,0.03821628031930315,0.22721030834878111,0.02644829625103739,0.13113230325742573,0.00045667180023315005,0.000686241063902744,0.005065610374729806,0.006356702169357575,0.00416123785352654,0.00808875235471133,0.026448296251035827,0.13113230325742573,0.0014390401654676712,0.0031497973155275014,0.019894181528079712,0.042483620950537926,0.06275028900690613,0.22721030834878111,1.071542123544862,4.868655387149592,24,14,False,"[[6163326170.274394, 6186656637.862469]]",0.9996416249351534,6200000000.0,0.999927731106677,400000000000.0,0.999927731106677,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_8r8c_lin_enforced/ntwk1_f450e450_raw_vector_8r8c_lin_enforced.sp,0.016929199977312237,non_passive_fit,,FAIL,0.004784285500407215,0.25412220001453534,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_8r8c_log,vector_8r8c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,log,8,8,,,True,False,True,ok,ok,,3.5739977133359504e-10,6.947206078816941e-10,4.799135108237868e-09,3.5292545774723294e-08,2.5333980293800085e-08,9.611531407512965e-08,4.334065723307185e-07,1.262176905516342e-06,3.5903580986343763e-10,6.947206078816941e-10,3.2405079644092234e-09,9.788740484850678e-09,2.1381853663083466e-08,5.9554290321452165e-08,4.334065723307184e-07,1.262176905516342e-06,3.6637114977349836e-10,6.852570827512477e-10,5.988528968538481e-09,3.5292545774723294e-08,2.618587821882781e-08,9.611531407512965e-08,5.808486020683656e-07,2.308907408512282e-06,24,14,False,"[[10318081638.296242, 10353480225.804384], [10353480225.804384, Infinity]]",1.000000000291425,3200000000.0,1.00000000114054,0.0,0.9999998155462629,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_8r8c_log/ntwk1_f450e450_raw_vector_8r8c_log.sp,0.03049720000126399,non_passive_fit,passivity_margin_low,FAIL,0.0034000006328445296,,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,1000000000.0,10000000000.0,91,,raw_vector_8r8c_log_enforced,vector_8r8c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,log,8,8,,,True,False,True,ok,ok,,0.0007513161530931138,0.0023794650849336928,0.01067703500737562,0.05167378282632207,0.04692405148033637,0.37689370495148883,0.03206899012203404,0.1156696321122401,0.0004592059669070307,0.0007406722630756694,0.005065543535463531,0.006823723001205262,0.004134898179287889,0.009808417788502093,0.03206899012203405,0.1156696321122401,0.0013405729019769054,0.0023794650849336928,0.019991795053867056,0.05167378282632207,0.08439774554882022,0.37689370495148883,1.1035264003940057,5.1194865803884895,24,14,False,"[[7042060834.731814, 7054587137.61294]]",0.9995967132675828,1300000000.0,0.9999363995882439,400000000000.0,0.9999363995882439,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/raw_vector_8r8c_log_enforced/ntwk1_f450e450_raw_vector_8r8c_log_enforced.sp,0.03049720000126399,non_passive_fit,,FAIL,0.004716383051942077,0.2560135000094306,
ntwk1_f450e450,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/ntwk1.s2p,2,91,1000000000.0,10000000000.0,400000000000.0,1.0000000007608698,9000000000.0,False,,FAIL,FAIL,FAIL,0.0,10000000000.0,92,prepended_dc_from_1000000000_hz,dc_hold_auto_fit_default,auto_fit_default,full_vector_fit,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,False,,,,0.01,100,True,False,True,ok,ok,,0.02466506084114444,0.02563439098029205,0.22100473778633686,0.3070598973246126,2.583691440662444,10.999726123538682,0.766374773025888,0.8023356230487066,0.02563439042498071,0.02563439098029205,0.18661073228905667,0.23548370599435375,1.7178910173510242,2.7707698906443428,0.766374773025888,0.8023356230487066,0.024483160193908886,0.02534405486390097,0.21544699564735942,0.2373135068416452,3.0168049015521503,9.530212151575595,5.314937729520012,22.697545033872647,17,11,False,"[[5797702021.109865, 18519761255.170876]]",1.0179811861676864,10000000000.0,1.0199015174332084,12000000000.0,0.1683148203270334,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/ntwk1_f450e450/models/dc_hold_auto_fit_default/ntwk1_f450e450_dc_hold_auto_fit_default.sp,0.031180899997707456,complex_rms_error;non_passive_fit,dc_extrapolated_from_first_point;passivity_margin_low,FAIL,0.04731070984984228,,
