channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,original_f_min_hz,original_f_max_hz,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,fit_f_min_hz,fit_f_max_hz,fit_points,preprocess_notes,candidate_id,candidate,candidate_family,preprocessing_mode,fit_source,use_scope,view_role,passivity_enforced,init_pole_spacing,n_poles_real,n_poles_cmplx,auto_target_error,auto_model_order_max,fit_constant,fit_proportional,enforce_dc,export_status,fit_status,fit_warning_messages,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,spice_file,fit_time_s,math_fail_reasons,math_warn_reasons,fit_trust_class,independent_score,enforcement_time_s
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_8r8c_lin,vector_8r8c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,lin,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11845428811202784,0.6499618152222264,26.993633248754414,97.57650177955928,96.31835106223456,179.99499566940253,nan,nan,0.0001074017388487411,0.0003655184220355801,nan,nan,nan,nan,nan,nan,0.2825646376727361,0.6255788195043939,13.793437662032778,30.90762394311485,92.93091052113016,179.9671264203761,1051.2141241880872,11645.551695449794,24,12,True,[],0.5303087096797731,15569387500.0,0.3857333001964892,18000000000.0,0.0408933541941163,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_8r8c_lin/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_8r8c_lin.sp,13.965226900065318,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19254914839963624,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_8r8c_lin_enforced,vector_8r8c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,lin,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11845428811202784,0.6499618152222264,26.993633248754414,97.57650177955928,96.31835106223456,179.99499566940253,nan,nan,0.0001074017388487411,0.0003655184220355801,nan,nan,nan,nan,nan,nan,0.2825646376727361,0.6255788195043939,13.793437662032778,30.90762394311485,92.93091052113016,179.9671264203761,1051.2141241880872,11645.551695449794,24,12,True,[],0.5303087096797731,15569387500.0,0.3857333001964892,18000000000.0,0.0408933541941163,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_8r8c_lin_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_8r8c_lin_enforced.sp,13.965226900065318,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19254914839963624,0.039514899952337146
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_8r8c_log,vector_8r8c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,log,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.12023286244421984,0.6331523885002918,26.30457621124976,82.33431038647552,96.50694203857391,179.99095104886567,nan,nan,0.00010740204234864457,0.00036554574678557234,nan,nan,nan,nan,nan,nan,0.28864986573754386,0.6116091292244776,16.781339276670106,37.741945974886185,92.77290878304075,179.95778889291435,1060.5212973485468,11613.323785812496,24,12,True,[],0.5076104747300559,12851181250.0,0.41859230318015195,18000000000.0,0.04875945270679663,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_8r8c_log/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_8r8c_log.sp,14.354525899980217,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19584902989978015,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_8r8c_log_enforced,vector_8r8c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,log,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.12023286244421984,0.6331523885002918,26.30457621124976,82.33431038647552,96.50694203857391,179.99095104886567,nan,nan,0.00010740204234864457,0.00036554574678557234,nan,nan,nan,nan,nan,nan,0.28864986573754386,0.6116091292244776,16.781339276670106,37.741945974886185,92.77290878304075,179.95778889291435,1060.5212973485468,11613.323785812496,24,12,True,[],0.5076104747300559,12851181250.0,0.41859230318015195,18000000000.0,0.04875945270679663,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_8r8c_log_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_8r8c_log_enforced.sp,14.354525899980217,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19584902989978015,0.038631999981589615
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_10r10c_lin,vector_10r10c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,lin,10,10,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.1179721726247364,0.6525967860606375,23.55042516590237,79.54435114352293,95.44792137121277,179.98594353892364,nan,nan,0.00010739990111060849,0.000365491450824857,nan,nan,nan,nan,nan,nan,0.2809019373766544,0.6289538550674382,11.344106094667499,29.217511508467513,92.32283979115437,179.98594353892364,1047.880273332742,11635.828165377488,30,15,True,[],0.5351526390378971,15569387500.0,0.3990303860061414,18000000000.0,0.04525671910655695,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_10r10c_lin/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_10r10c_lin.sp,18.65687799989246,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19225135691945533,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_10r10c_lin_enforced,vector_10r10c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,lin,10,10,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.1179721726247364,0.6525967860606375,23.55042516590237,79.54435114352293,95.44792137121277,179.98594353892364,nan,nan,0.00010739990111060849,0.000365491450824857,nan,nan,nan,nan,nan,nan,0.2809019373766544,0.6289538550674382,11.344106094667499,29.217511508467513,92.32283979115437,179.98594353892364,1047.880273332742,11635.828165377488,30,15,True,[],0.5351526390378971,15569387500.0,0.3990303860061414,18000000000.0,0.04525671910655695,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_10r10c_lin_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_10r10c_lin_enforced.sp,18.65687799989246,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.19225135691945533,0.07115479989442974
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_10r10c_log,vector_10r10c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,log,10,10,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11668500117437922,0.646237655907435,22.524343888939367,72.66100965359401,94.6186338819123,179.96484100129078,nan,nan,0.00010740111962083105,0.00036548626956409077,nan,nan,nan,nan,nan,nan,0.2770093899565966,0.6222689524343512,11.813098795684319,25.82404586023727,88.8605062347501,179.95822348367804,1037.9840296560726,11662.25286025794,30,15,True,[],0.5338493913831553,17740828125.0,0.3786231175225407,18000000000.0,0.03744727136427901,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_10r10c_log/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_10r10c_log.sp,18.426504800096154,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.18999104922333876,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_10r10c_log_enforced,vector_10r10c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,log,10,10,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11668500117437922,0.646237655907435,22.524343888939367,72.66100965359401,94.6186338819123,179.96484100129078,nan,nan,0.00010740111962083105,0.00036548626956409077,nan,nan,nan,nan,nan,nan,0.2770093899565966,0.6222689524343512,11.813098795684319,25.82404586023727,88.8605062347501,179.95822348367804,1037.9840296560726,11662.25286025794,30,15,True,[],0.5338493913831553,17740828125.0,0.3786231175225407,18000000000.0,0.03744727136427901,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_10r10c_log_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_10r10c_log_enforced.sp,18.426504800096154,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.18999104922333876,0.06801059993449599
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_12r12c_lin,vector_12r12c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,lin,12,12,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11606130291210981,0.6581936737966104,23.023167664298388,85.60094726950713,93.33850802591446,179.99101960207395,nan,nan,0.00010739786925149286,0.0003654717200954331,nan,nan,nan,nan,nan,nan,0.27511942464192923,0.6343769663906371,10.974030209414767,36.26925645890967,87.9364332618389,179.9713840540545,1021.6642420252074,11604.944619795328,36,18,True,[],0.5038520312190495,15522521875.0,0.43142314931807785,18000000000.0,0.048625581486592594,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_12r12c_lin/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_12r12c_lin.sp,23.126191699993797,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.18949485800721785,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_12r12c_lin_enforced,vector_12r12c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,lin,12,12,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11606130291210981,0.6581936737966104,23.023167664298388,85.60094726950713,93.33850802591446,179.99101960207395,nan,nan,0.00010739786925149286,0.0003654717200954331,nan,nan,nan,nan,nan,nan,0.27511942464192923,0.6343769663906371,10.974030209414767,36.26925645890967,87.9364332618389,179.9713840540545,1021.6642420252074,11604.944619795328,36,18,True,[],0.5038520312190495,15522521875.0,0.43142314931807785,18000000000.0,0.048625581486592594,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_12r12c_lin_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_12r12c_lin_enforced.sp,23.126191699993797,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.18949485800721785,0.07918990007601678
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_12r12c_log,vector_12r12c,full_vector_fit,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,False,log,12,12,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11683750312072827,0.6529065390154689,20.899194774573274,70.28248708003919,91.98656451511859,179.98089347475226,nan,nan,0.00010740207032583401,0.0003655893781431395,nan,nan,nan,nan,nan,nan,0.2776899069640457,0.6286173333929082,8.788329513822816,26.070931485001317,85.58165498489606,179.971813109565,1023.8994252351248,11755.482227464176,36,18,True,[],0.5400201557775579,19959134375.0,0.5308004025674473,20000000000.0,0.0761502287827935,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_12r12c_log/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_12r12c_log.sp,23.067592700012028,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.1909136808969026,
Ch10_35_5F3N_f4_cdb7d8f1,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,10000000.0,37486878125.0,2400,trimmed_high_freq_to_0.75_points,freq_trim_0p75_vector_12r12c_log_enforced,vector_12r12c,full_vector_fit_enforced,freq_trim_0p75,vector_fit_frequency_domain,general_multiport,full_model,True,log,12,12,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.11683750312072827,0.6529065390154689,20.899194774573274,70.28248708003919,91.98656451511859,179.98089347475226,nan,nan,0.00010740207032583401,0.0003655893781431395,nan,nan,nan,nan,nan,nan,0.2776899069640457,0.6286173333929082,8.788329513822816,26.070931485001317,85.58165498489606,179.971813109565,1023.8994252351248,11755.482227464176,36,18,True,[],0.5400201557775579,19959134375.0,0.5308004025674473,20000000000.0,0.0761502287827935,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch10_35_5F3N_f4_cdb7d8f1/models/freq_trim_0p75_vector_12r12c_log_enforced/Ch10_35_5F3N_f4_cdb7d8f1_freq_trim_0p75_vector_12r12c_log_enforced.sp,23.067592700012028,complex_rms_error;magnitude_db_error,high_frequency_trimmed_for_fit,FAIL,0.1909136808969026,0.11346890009008348
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_3r3c_lin,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,3,3,,,True,False,True,ok,ok,,0.12104821726612239,0.5325585410897076,20.766911287411574,51.28023836349719,92.61261475518685,179.99861274031696,nan,nan,0.0027097493089974136,0.008039329439719026,nan,nan,nan,nan,nan,nan,0.23236822373688257,0.48761721899018845,10.989122786277123,26.00227615491572,83.43655085462704,179.92561026901313,1124.9957619497336,8260.52411259591,9,5,True,[],0.5357383899339097,22161818750.0,0.4614150788534876,44000000000.0,0.2950868227672446,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_3r3c_lin/Ch3_17_5F3N_f3_a34c32c3_raw_vector_3r3c_lin.sp,3.259565900079906,complex_rms_error;magnitude_db_error,,FAIL,0.18239514785484176,
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_3r3c_lin_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,3,3,,,True,False,True,ok,ok,,0.12104821726612239,0.5325585410897076,20.766911287411574,51.28023836349719,92.61261475518685,179.99861274031696,nan,nan,0.0027097493089974136,0.008039329439719026,nan,nan,nan,nan,nan,nan,0.23236822373688257,0.48761721899018845,10.989122786277123,26.00227615491572,83.43655085462704,179.92561026901313,1124.9957619497336,8260.52411259591,9,5,True,[],0.5357383899339097,22161818750.0,0.4614150788534876,44000000000.0,0.2950868227672446,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_3r3c_lin_enforced/Ch3_17_5F3N_f3_a34c32c3_raw_vector_3r3c_lin_enforced.sp,3.259565900079906,complex_rms_error;magnitude_db_error,,FAIL,0.18239514785484176,0.024113899911753833
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_3r3c_log,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,log,3,3,,,True,False,True,ok,ok,,0.12001836918190946,0.5355748346935545,21.857748554916547,54.01969555826426,92.45931083789566,179.99603055345688,nan,nan,0.002709723777771113,0.008029944402385445,nan,nan,nan,nan,nan,nan,0.22968231070598885,0.5062408727349106,10.877255281018693,38.51566636277525,82.85309805850572,179.9655372286439,1146.5247976767027,8258.633648629244,9,5,True,[],0.541378247174807,20037243750.0,0.5046298875737376,20000000000.0,0.30648230941666904,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_3r3c_log/Ch3_17_5F3N_f3_a34c32c3_raw_vector_3r3c_log.sp,3.0527402999578044,complex_rms_error;magnitude_db_error,,FAIL,0.18069380874729224,
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_3r3c_log_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,log,3,3,,,True,False,True,ok,ok,,0.12001836918190946,0.5355748346935545,21.857748554916547,54.01969555826426,92.45931083789566,179.99603055345688,nan,nan,0.002709723777771113,0.008029944402385445,nan,nan,nan,nan,nan,nan,0.22968231070598885,0.5062408727349106,10.877255281018693,38.51566636277525,82.85309805850572,179.9655372286439,1146.5247976767027,8258.633648629244,9,5,True,[],0.541378247174807,20037243750.0,0.5046298875737376,20000000000.0,0.30648230941666904,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_3r3c_log_enforced/Ch3_17_5F3N_f3_a34c32c3_raw_vector_3r3c_log_enforced.sp,3.0527402999578044,complex_rms_error;magnitude_db_error,,FAIL,0.18069380874729224,0.02447010006289929
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_5r5c_lin,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,5,5,,,True,False,True,ok,ok,,0.11662046064290142,0.5428574492545142,16.948889495531724,40.355284953937975,91.01295333355132,179.99472939449223,nan,nan,0.0027095028998038555,0.008032071791458015,nan,nan,nan,nan,nan,nan,0.22186303295480903,0.49082957382257814,11.072697720092064,31.495804001939977,80.69705120420576,179.9928236917616,1107.6803830554588,8268.035147733663,15,8,True,[],0.5521194605440842,22177440625.0,0.46375455389514536,44000000000.0,0.29756803461442805,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_5r5c_lin/Ch3_17_5F3N_f3_a34c32c3_raw_vector_5r5c_lin.sp,5.551929599954747,complex_rms_error;magnitude_db_error,,FAIL,0.1759409703315056,
Ch3_17_5F3N_f3_a34c32c3,extra,extra,calibration,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,results/converted_sp_comparison_2026-06-12/inputs/Ch3_17_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6115603969485747,44954134375.0,True,10000000.0,50000000000.0,3201,,raw_vector_5r5c_lin_enforced,vector_5r5c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,5,5,,,True,False,True,ok,ok,,0.11662046064290142,0.5428574492545142,16.948889495531724,40.355284953937975,91.01295333355132,179.99472939449223,nan,nan,0.0027095028998038555,0.008032071791458015,nan,nan,nan,nan,nan,nan,0.22186303295480903,0.49082957382257814,11.072697720092064,31.495804001939977,80.69705120420576,179.9928236917616,1107.6803830554588,8268.035147733663,15,8,True,[],0.5521194605440842,22177440625.0,0.46375455389514536,44000000000.0,0.29756803461442805,results/sparam_vector_fit_campaign_v1_2026-06-12_expanded_pilot/channels/Ch3_17_5F3N_f3_a34c32c3/models/raw_vector_5r5c_lin_enforced/Ch3_17_5F3N_f3_a34c32c3_raw_vector_5r5c_lin_enforced.sp,5.551929599954747,complex_rms_error;magnitude_db_error,,FAIL,0.1759409703315056,0.027692000032402575
