channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,return_code,raw,log,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p3)_min_v,v(p3)_max_v,v(p3)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,tx_pre_response_abs_v,tx_overshoot_v,tx_undershoot_v,tx_settling_abs_v,tx_rise_threshold_crossing_count,tx_fall_threshold_crossing_count,tx_ringing_threshold_ambiguous,tx_overshoot_pct_swing,tx_undershoot_pct_swing,tx_settling_pct_swing,tx_pre_response_pct_swing,rx_pre_response_abs_v,rx_overshoot_v,rx_undershoot_v,rx_settling_abs_v,rx_rise_threshold_crossing_count,rx_fall_threshold_crossing_count,rx_ringing_threshold_ambiguous,rx_overshoot_pct_swing,rx_undershoot_pct_swing,rx_settling_pct_swing,rx_pre_response_pct_swing,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v
Ch10_35_5F3N_f1_49905299,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2911,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.log,28.7579160335,0.0,0.5,True,-0.001307603340872197,0.0,True,0.0,0.5,0.25,0.0,-0.001305147043562134,-0.000652573521781067,1.0025000000000002,17.777535391817498,9.002500000000001,25.777656974451368,16775.035391817502,16775.156974451365,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,2.456297310063143e-06,0.0002827617328389666,0,0,False,0.0,0.1882008101829797,21.665124572264737,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5
Ch10_35_5F3N_f1_49905299,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2907,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.log,28.7579160335,0.0,0.25,True,-0.0006538016293897383,0.0,True,0.0,0.25,0.125,0.0,-0.0006525873904934328,-0.0003262936952467164,1.0025000000000002,17.777594107580402,9.002500000000001,25.778263603618214,16775.094107580404,16775.763603618212,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.2142388963055483e-06,0.00014017420431068585,0,0,False,0.0,0.18606533224422878,21.47975985326619,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1571,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge5_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge5_ideal.log,15.3091568587,0.0,1.5,True,-3.317254651344305e-05,2.180354129720451e-05,True,0.0,1.5,0.75,0.0,-1.1232992640711836e-05,-5.616496320355918e-06,1.0025000000000002,4.362004226299317,9.002500000000001,12.361877867700095,3359.5042262993165,3359.3778677000946,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,2.180354129720451e-05,2.1939553872731213e-05,6.4485609773549515e-06,0,1,False,194.10269368629102,195.3135248501409,57.40732842629465,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1558,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge50_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge50_ideal.log,15.3091568587,0.0,1.5,True,-3.210662605507601e-05,2.062565737569687e-05,True,0.0,1.5,0.75,0.0,-1.122162294492791e-05,-5.610811472463955e-06,1.0250000000000001,4.384683227654008,9.025,12.384316888973508,3359.6832276540085,3359.3168889735075,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,2.062565737569687e-05,2.0885003110148102e-05,6.447689695846257e-06,0,1,False,183.80280175978922,186.11392677017335,57.45772895319535,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1551,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge500_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge500_ideal.log,15.3091568587,0.0,1.5,True,-1.223850358100646e-05,1.009445114500257e-06,True,0.0,1.5,0.75,0.0,-1.1013921601414194e-05,-5.506960800707097e-06,1.2499999999999996,4.47645673657039,9.250000000000002,12.4807082389152,3226.4567365703906,3230.7082389151988,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,1.009445114500257e-06,1.224581979592265e-06,6.13726986272461e-06,0,1,False,9.165174322383443,11.118491886078324,55.72283955550021,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1568,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge5_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge5_r50.log,15.3091568587,0.0,0.75,True,-1.658283554113339e-05,1.094062630831293e-05,True,0.0,0.75,0.375,0.0,-5.617202834172768e-06,-2.808601417086384e-06,1.0025000000000002,4.362017316164322,9.002500000000001,12.36199613848519,3359.517316164322,3359.49613848519,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,1.094062630831293e-05,1.0965632706960623e-05,3.225040725998677e-06,0,1,False,194.77000619871922,195.21518148232414,57.413642006638014,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1555,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge50_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge50_r50.log,15.3091568587,0.0,0.75,True,-1.6030800290533e-05,1.032016915609534e-05,True,0.0,0.75,0.375,0.0,-5.611356712770959e-06,-2.8056783563854795e-06,1.025,4.384731348696356,9.025000000000002,12.38436446052724,3359.7313486963553,3359.3644605272384,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,1.032016915609534e-05,1.0419443577762042e-05,3.224118332529604e-06,0,1,False,183.9157566405916,185.68492632179837,57.457019711325636,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1551,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge500_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp1p5_edge500_r50.log,15.3091568587,0.0,0.75,True,-6.119251790503229e-06,5.047225572501284e-07,True,0.0,0.75,0.375,0.0,-5.5069608007071e-06,-2.75348040035355e-06,1.2499999999999996,4.476456736570393,9.250000000000002,12.4807082389152,3226.456736570393,3230.7082389151988,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,5.047225572501284e-07,6.122909897961291e-07,3.068634931362305e-06,0,1,False,9.165174322383438,11.118491886078257,55.72283955550018,0.0,True,,amp1p5_edge500_r50,50.0,500.0,1.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1555,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p05_edge5_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p05_edge5_ideal.log,15.3091568587,0.0,0.05,True,-1.094353579266875e-06,7.190508961183023e-07,True,0.0,0.05,0.025,0.0,-3.740318518703117e-07,-1.8701592593515585e-07,1.0025000000000002,4.361538680787836,9.002500000000001,12.361422278894914,3359.038680787836,3358.9222788949123,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,7.190508961183023e-07,7.203217273965633e-07,2.147047537424883e-07,0,1,False,192.24322541589834,192.58299093904998,57.402799432421865,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1555,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p05_edge5_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p05_edge5_r50.log,15.3091568587,-1.801688363010727e-18,0.025,True,-5.442418725151909e-07,3.564877584804526e-07,True,0.0,0.025,0.0125,0.0,-1.8695935767182325e-07,-9.347967883591163e-08,1.0025000000000002,4.3616319100990655,9.002500000000001,12.361692627904265,3359.131910099065,3359.1926279042655,0.0,0.0,1.801688363010727e-18,0.0,1,1,False,0.0,7.206753452042908e-15,0.0,0.0,0.0,3.564877584804526e-07,3.5728251484336767e-07,1.0734571715487965e-07,0,1,False,190.67660635966075,191.10170215203618,57.41660566854728,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1557,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_ideal.log,15.3091568587,0.0,0.1,True,-2.193275458914505e-06,1.44275473149298e-06,True,0.0,0.1,0.05,0.0,-7.482394902762435e-07,-3.7411974513812174e-07,1.0025000000000002,4.363370794057082,9.002500000000001,12.363134175900422,3360.8707940570816,3360.634175900421,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,1.44275473149298e-06,1.4450359686382615e-06,4.295224228050886e-07,0,1,False,192.81991264058084,193.12479325366357,57.404404390165595,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1555,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_r50.log,15.3091568587,-3.902020818784008e-18,0.05,True,-1.094353579266875e-06,7.190508961183023e-07,True,0.0,0.05,0.025,0.0,-3.740318518703117e-07,-1.8701592593515585e-07,1.0025000000000002,4.361538680787836,9.002500000000001,12.361422278894914,3359.038680787836,3358.9222788949123,0.0,0.0,3.902020818784008e-18,0.0,1,1,False,0.0,7.804041637568016e-15,0.0,0.0,0.0,7.190508961183023e-07,7.203217273965633e-07,2.147047537424883e-07,0,1,False,192.24322541589834,192.58299093904998,57.402799432421865,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1567,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.log,15.3091568587,0.0,0.5,True,-1.106034283990387e-05,7.275834657411488e-06,True,0.0,0.5,0.25,0.0,-3.744808904557157e-06,-1.8724044522785785e-06,1.0025000000000002,4.361967700382728,9.002500000000001,12.362245761441198,3359.4677003827273,3359.7457614411974,0.0,0.0,0.0,0.0,1,1,False,0.0,0.0,0.0,0.0,0.0,7.275834657411488e-06,7.315533935346713e-06,2.148294663292455e-06,0,1,False,194.2912133261949,195.3513282465294,57.36727074853242,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1563,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.raw,results/sparam_trust_workflow_reduced_smoke_2026-06-09_c/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.log,15.3091568587,-1.090661133457614e-17,0.25,True,-5.529199398584742e-06,3.640565016301564e-06,True,0.0,0.25,0.125,0.0,-1.871427399549071e-06,-9.357136997745355e-07,1.0025000000000002,4.362453053181761,9.002500000000001,12.362369831390536,3359.953053181761,3359.869831390536,0.0,0.0,1.090661133457614e-17,0.0,1,1,False,0.0,4.3626445338304555e-15,0.0,0.0,0.0,3.640565016301564e-06,3.657771999035671e-06,1.0742610223960846e-06,0,1,False,194.53413032099323,195.45358798941533,57.40329668438822,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5
